viirs_date,landsat_scene,row_shared_grid,col_shared_grid,lat,lon,water_fraction,I1,I2,I3,I4,I5,SZA,SAA,VZA,VAA,ground_truth_class,notes,modis_ndvi,modis_lc_type1,modis_lc_name
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,3884,3898,58.87736,-157.83061,0.0887,0.2266,0.4106,0.2914,267.888,265.8196,81.7499,-152.3726,59.1275,-90.6902,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=263.0K NDSI=-0.0127.,0.2111,9,Savannas
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,3945,3471,58.67128,-159.27318,0.0697,0.1817,0.3067,0.1921,267.7681,266.1915,81.2229,-153.7052,56.5054,-92.0859,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=265.12K NDSI=-0.0768.,0.2507,9,Savannas
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,3961,3792,58.61723,-158.18872,0.0585,0.18,0.3394,0.2384,268.3218,265.7124,81.4282,-152.7038,58.4607,-90.9431,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=264.18K NDSI=-0.0312.,0.0986,9,Savannas
2024-11-18,LC09_L1TP_074019_20241118_20241118_02_T1,4001,3619,58.48209,-158.77318,0.0501,0.165,0.3029,0.2122,267.7161,265.4804,81.1669,-153.2403,57.391,-91.3349,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=264.55K NDSI=-0.0521.,0.5132,9,Savannas
2024-10-01,LC90740122024275LGN00,938,6215,68.83088,-150.00179,0.1171,0.4842,0.5536,0.0915,266.945,263.2742,74.393,154.563,49.405,41.183,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=267.87K NDSI=0.1949 APPROVED.,-0.0035,7,Open Shrublands
2024-10-01,LC90740122024275LGN00,947,6222,68.80048,-149.97814,0.2324,0.5344,0.6053,0.0905,266.7775,262.8147,74.362,154.58,49.488,41.59,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=265.21K NDSI=0.9459 APPROVED.,-0.0283,7,Open Shrublands
2024-10-01,LC90740122024275LGN00,969,6554,68.72615,-148.85652,0.0674,0.8234,0.9653,0.085,264.8306,262.2606,74.13,155.692,48.531,42.599,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=265.47K NDSI=0.9855 APPROVED.,-0.022,7,Open Shrublands
2024-10-01,LC90740122024275LGN00,976,6657,68.7025,-148.50855,0.1985,0.2887,0.3365,0.1143,271.9491,267.8643,74.057,156.041,48.231,42.897,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=271.89K NDSI=-0.1248 APPROVED.,0.0127,7,Open Shrublands
2024-10-01,LC90740122024275LGN00,997,5257,68.63156,-153.23828,0.0618,0.4139,0.4949,0.1499,270.6235,262.8867,74.741,151.292,53.176,38.307,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=267.14K NDSI=0.9563 APPROVED.,0.0024,7,Open Shrublands
2024-10-01,LC90740122024275LGN00,1012,5188,68.58088,-153.47138,0.0824,0.5401,0.6133,0.1029,267.6369,261.9822,74.738,151.048,53.544,38.337,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=264.72K NDSI=0.9735 APPROVED.,-0.0108,7,Open Shrublands
2024-10-01,LC90740122024275LGN00,1165,6163,68.06399,-150.17747,0.1299,0.2687,0.2521,0.1276,280.2893,264.956,73.734,154.254,52.133,41.533,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=264.75K NDSI=0.4723 APPROVED.,-0.0447,10,Grasslands
2024-10-01,LC90740122024275LGN00,1205,6263,67.92885,-149.83963,0.0536,0.5636,0.6799,0.5477,284.3991,261.9959,73.562,154.567,52.192,41.947,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=263.61K NDSI=0.1256 APPROVED.,0.72,7,Open Shrublands
2024-10-02,LC80730112024276LGN00,824,5918,69.21385,-151.00508,0.0694,0.1949,0.2405,0.0787,272.1319,270.7764,73.633,168.532,28.03,53.988,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=273.25K NDSI=-0.2516 APPROVED.,0.4347,7,Open Shrublands
2024-10-02,LC80730112024276LGN00,840,5960,69.15979,-150.86318,0.051,0.1123,0.1813,0.1218,274.7091,272.1462,73.57,168.676,27.97,53.711,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=273.65K NDSI=-0.5946 APPROVED.,0.2912,7,Open Shrublands
2024-10-02,LC80730112024276LGN00,855,5970,69.10912,-150.8294,0.0978,0.105,0.1505,0.1542,276.1028,272.699,73.518,168.702,28.12,53.91,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=275.8K NDSI=-0.6114 APPROVED.,0.5368,7,Open Shrublands
2024-10-02,LC80730112024276LGN00,880,6997,69.02466,-147.35981,0.2926,0.1231,0.1317,0.0934,273.7234,270.2885,73.232,172.245,21.052,56.649,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=268.69K NDSI=-0.7862 APPROVED.,-0.0079,10,Grasslands
2024-10-02,LC80730112024276LGN00,924,6562,68.87601,-148.8294,0.2774,0.4532,0.4798,0.0749,270.5971,267.6433,73.164,170.721,24.955,55.767,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=266.58K NDSI=0.9853 APPROVED.,-0.0332,7,Open Shrublands
2024-10-02,LC80730112024276LGN00,945,7013,68.80506,-147.30575,0.0548,0.2873,0.3479,0.1531,276.6017,270.3175,73.013,172.276,21.877,57.115,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=271.32K NDSI=0.4586 APPROVED.,-0.0411,16,Barren
2024-10-02,LC80730112024276LGN00,956,6606,68.7679,-148.68075,0.0916,0.5497,0.5932,0.0562,266.2156,264.4832,73.049,170.864,25.083,56.386,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=266.35K NDSI=0.8673 APPROVED.,-0.0367,7,Open Shrublands
2025-10-11,LC90750122025284LGN00,858,4944,69.1011,-154.29676,0.0766,0.2438,0.3335,0.048,266.7402,265.1667,76.551,175.182,15.048,60.825,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=266.18K NDSI=0.6767 APPROVED.,0.5012,7,Open Shrublands
2025-10-11,LC90750122025284LGN00,878,5648,69.03353,-151.91838,0.1071,0.1778,0.2611,0.1258,270.1009,268.1502,76.429,177.575,9.252,61.249,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=269.88K NDSI=-0.2604 APPROVED.,0.2568,10,Grasslands
2025-10-11,LC90750122025284LGN00,1007,5847,68.59772,-151.24608,0.0654,0.3693,0.4653,0.097,269.9165,267.722,75.986,178.224,9.252,63.647,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=268.26K NDSI=0.7787 APPROVED.,0.0508,7,Open Shrublands
2025-10-11,LC90750122025284LGN00,1073,5013,68.37475,-154.06365,0.2096,0.1708,0.2165,0.1165,271.8674,268.3924,75.821,175.358,17.538,59.991,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=271.08K NDSI=-0.3501 APPROVED.,0.1263,10,Grasslands
2025-10-11,LC90750122025284LGN00,1101,5015,68.28015,-154.05689,0.4343,0.1353,0.1414,0.0915,271.945,268.9119,75.728,175.359,17.905,60.65,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=270.52K NDSI=-0.3249 APPROVED.,0.1813,10,Grasslands
2025-10-11,LC90750122025284LGN00,1138,4988,68.15515,-154.14811,0.0505,0.1348,0.1915,0.1359,272.4789,268.9365,75.605,175.253,18.672,60.887,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=270.82K NDSI=-0.611 APPROVED.,0.2024,10,Grasslands
2025-10-11,LC90750122025284LGN00,1172,4874,68.04029,-154.53325,0.0552,0.1302,0.2003,0.117,269.8655,267.7431,75.503,174.865,20.075,59.788,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=269.36K NDSI=-0.2659 APPROVED.,0.2928,7,Open Shrublands
2025-10-11,LC90750122025284LGN00,1348,5605,67.44569,-152.06365,0.1596,0.0824,0.1166,0.08,271.6272,268.8593,74.85,177.314,16.106,61.722,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=270.72K NDSI=-0.5641 APPROVED.,0.5554,7,Open Shrublands
2025-10-11,LC90750122025284LGN00,1425,5651,67.18556,-151.90825,0.1528,0.0529,0.1073,0.0511,270.13,269.0453,74.587,177.455,16.722,60.553,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=271.01K NDSI=-0.2504 APPROVED.,0.7335,9,Savannas
2025-10-11,LC90750122025284LGN00,1056,5796,68.43218,-151.41838,0.1012,0.3355,0.4179,0.1158,269.9607,267.7511,75.824,178.041,10.375,62.893,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=268.73K NDSI=0.7682 APPROVED.,0.0534,7,Open Shrublands
2025-10-11,LC90750122025284LGN00,1103,5013,68.2734,-154.06365,0.3549,0.1452,0.1831,0.1656,272.813,268.8508,75.724,175.354,17.936,60.552,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=270.33K NDSI=-0.5765 APPROVED.,0.1045,10,Grasslands
2025-10-11,LC90750122025284LGN00,1112,5009,68.24299,-154.07716,0.3641,0.0976,0.1185,0.0725,270.6466,268.5472,75.694,175.34,18.089,59.896,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=270.63K NDSI=-0.9511 APPROVED.,0.2949,10,Grasslands
2025-10-11,LC90750122025284LGN00,1149,5890,68.11799,-151.10081,0.0784,0.6084,0.7659,0.1605,269.0119,265.4861,75.507,178.341,10.788,62.559,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=265.94K NDSI=0.7042 APPROVED.,0.0035,10,Grasslands
2025-10-11,LC90750122025284LGN00,992,5854,68.6484,-151.22244,0.0817,0.3099,0.3917,0.0899,269.5568,267.7834,76.038,178.258,8.959,60.212,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=266.37K NDSI=0.7312 APPROVED.,0.0344,7,Open Shrublands
2025-10-11,LC90750122025284LGN00,1005,5844,68.60448,-151.25622,0.1435,0.2855,0.3568,0.081,269.3056,268.457,75.995,178.211,9.251,64.192,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=268.9K NDSI=0.8115 APPROVED.,0.0536,7,Open Shrublands
2025-10-11,LC90750122025284LGN00,1065,5782,68.40178,-151.46568,0.3308,0.3524,0.4325,0.1075,270.2277,267.9508,75.796,177.992,10.617,62.052,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=268.55K NDSI=0.8747 APPROVED.,0.0633,7,Open Shrublands
2025-10-11,LC90750122025284LGN00,1084,5778,68.33759,-151.47919,0.1554,0.255,0.3284,0.1276,270.6418,267.6326,75.731,177.968,10.945,64.319,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=269.8K NDSI=0.4268 APPROVED.,-0.0302,7,Open Shrublands
2025-10-11,LC90750122025284LGN00,1150,5893,68.11461,-151.09068,0.1135,0.5873,0.7182,0.137,267.9893,264.8161,75.505,178.352,10.766,62.395,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=263.99K NDSI=0.779 APPROVED.,-0.0311,10,Grasslands
2025-10-11,LC90750122025284LGN00,992,5854,68.6484,-151.22244,0.0817,0.3099,0.3917,0.0899,269.5568,267.7834,76.038,178.258,8.959,60.212,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=266.37K NDSI=0.7312 APPROVED.,0.0344,7,Open Shrublands
2025-10-11,LC90750122025284LGN00,1005,5844,68.60448,-151.25622,0.1435,0.2855,0.3568,0.081,269.3056,268.457,75.995,178.211,9.251,64.192,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=268.9K NDSI=0.8115 APPROVED.,0.0536,7,Open Shrublands
2025-10-11,LC90750122025284LGN00,1065,5782,68.40178,-151.46568,0.3308,0.3524,0.4325,0.1075,270.2277,267.9508,75.796,177.992,10.617,62.052,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=268.55K NDSI=0.8747 APPROVED.,0.0633,7,Open Shrublands
2025-10-11,LC90750122025284LGN00,1084,5778,68.33759,-151.47919,0.1554,0.255,0.3284,0.1276,270.6418,267.6326,75.731,177.968,10.945,64.319,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=269.8K NDSI=0.4268 APPROVED.,-0.0302,7,Open Shrublands
2025-10-11,LC90750122025284LGN00,1150,5893,68.11461,-151.09068,0.1135,0.5873,0.7182,0.137,267.9893,264.8161,75.505,178.352,10.766,62.395,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=263.99K NDSI=0.779 APPROVED.,-0.0311,10,Grasslands
2025-10-11,LC90750122025284LGN00,1056,5796,68.43218,-151.41838,0.1012,0.3355,0.4179,0.1158,269.9607,267.7511,75.824,178.041,10.375,62.893,ice_free_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=268.73K NDSI=0.7682 APPROVED.,0.0534,7,Open Shrublands
2025-10-11,LC90750122025284LGN00,1103,5013,68.2734,-154.06365,0.3549,0.1452,0.1831,0.1656,272.813,268.8508,75.724,175.354,17.936,60.552,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=270.33K NDSI=-0.5765 APPROVED.,0.1045,10,Grasslands
2025-10-11,LC90750122025284LGN00,1112,5009,68.24299,-154.07716,0.3641,0.0976,0.1185,0.0725,270.6466,268.5472,75.694,175.34,18.089,59.896,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=270.63K NDSI=-0.9511 APPROVED.,0.2949,10,Grasslands
2025-10-11,LC90750122025284LGN00,1149,5890,68.11799,-151.10081,0.0784,0.6084,0.7659,0.1605,269.0119,265.4861,75.507,178.341,10.788,62.559,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=265.94K NDSI=0.7042 APPROVED.,0.0035,10,Grasslands
2024-11-21,LC08_L1TP_071019_20241121_20241127_02_T1,4064,4178,58.26899,-156.88345,0.134,0.271,0.4793,0.3075,269.3802,266.9007,81.8777,-152.4818,58.3477,-90.5514,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=268.79K NDSI=0.0517.,0.238,7,Open Shrublands
2024-11-21,LC08_L1TP_071019_20241121_20241127_02_T1,4022,4207,58.41088,-156.78547,0.0729,0.3038,0.4876,0.238,268.7964,266.1286,82.0261,-152.4039,58.5244,-91.1745,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=268.03K NDSI=0.0769.,0.0619,9,Savannas
2024-11-21,LC08_L1TP_071019_20241121_20241127_02_T1,4056,4181,58.29601,-156.87331,0.1515,0.3227,0.5061,0.2025,268.9793,266.8178,81.9043,-152.4771,58.3609,-90.7115,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=268.95K NDSI=0.2729.,0.0865,10,Grasslands
2024-11-21,LC08_L1TP_071019_20241121_20241127_02_T1,4065,4349,58.26561,-156.30574,0.1624,0.2381,0.3184,0.1394,268.5762,266.3019,82.0129,-151.9627,59.3425,-90.5914,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=270.31K NDSI=0.0359.,0.0312,10,Grasslands
2024-11-21,LC08_L1TP_071019_20241121_20241127_02_T1,4106,4213,58.12709,-156.7652,0.5232,0.2335,0.2158,0.1492,268.2292,265.7218,81.778,-152.379,58.519,-90.9127,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=268.13K NDSI=0.1234.,0.0625,10,Grasslands
2024-11-21,LC08_L1TP_071020_20241121_20241127_02_T1,4027,4167,58.39318,-156.92128,0.0768,0.3615,0.5212,0.2057,267.6221,265.6695,81.9812,-152.5215,58.2953,-90.6355,ice_covered_river_snow_covered_land,NDSI=0.059. No thermal � ice status unknown.,0.1831,9,Savannas
2024-11-21,LC08_L1TP_071020_20241121_20241127_02_T1,4108,4174,58.11953,-156.89764,0.1073,0.234,0.4069,0.3564,269.7418,267.4096,81.7394,-152.5004,58.2803,-90.9687,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=269.45K NDSI=-0.024.,0.1842,10,Grasslands
2024-11-21,LC08_L1TP_071020_20241121_20241127_02_T1,4198,4168,57.81547,-156.91791,0.2618,0.1825,0.2911,0.1975,269.8241,268.3302,81.4563,-152.5249,58.1719,-91.5817,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=269.74K NDSI=0.0024.,0.104,9,Savannas
2024-11-21,LC08_L1TP_071020_20241121_20241127_02_T1,4224,4207,57.72764,-156.78615,0.1598,0.1771,0.2539,0.1445,269.087,267.5008,81.4114,-152.3974,58.4056,-91.0506,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=269.06K NDSI=0.0279.,0.1437,9,Savannas
2024-11-21,LC08_L1TP_071020_20241121_20241127_02_T1,4186,4150,57.85601,-156.97872,0.2553,0.2002,0.3082,0.2026,270.1309,267.795,81.4811,-152.5713,58.089,-90.7938,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=268.86K NDSI=0.0846.,0.1464,9,Savannas
2024-11-21,LC08_L1TP_071020_20241121_20241127_02_T1,4062,4209,58.27493,-156.77939,0.1173,0.2742,0.4643,0.2577,269.8257,267.8053,81.9075,-152.3907,58.5258,-90.4564,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=268.74K NDSI=-0.017.,0.1394,10,Grasslands
2024-11-21,LC08_L1TP_071020_20241121_20241127_02_T1,4078,4173,58.22088,-156.90101,0.0573,0.2596,0.4397,0.3357,270.0088,266.7697,81.8278,-152.5106,58.2816,-91.4741,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=268.98K NDSI=-0.0238.,0.2034,10,Grasslands
2024-11-21,LC08_L1TP_071020_20241121_20241127_02_T1,4106,4220,58.12628,-156.74223,0.1136,0.2433,0.4408,0.4223,271.8237,267.9677,81.7806,-152.3628,58.5509,-91.3007,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=269.19K NDSI=-0.0235.,0.1056,10,Grasslands
2024-11-21,LC08_L1TP_071020_20241121_20241127_02_T1,4111,4138,58.10939,-157.01926,0.0912,0.2933,0.3927,0.2377,268.8697,266.2263,81.6986,-152.6172,58.0486,-91.4425,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=269.59K NDSI=0.1379.,0.1789,9,Savannas
2024-11-21,LC08_L1TP_071020_20241121_20241127_02_T1,4121,4192,58.07561,-156.83682,0.1203,0.2128,0.3803,0.2686,269.817,267.4493,81.7142,-152.4444,58.3823,-90.6605,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=269.65K NDSI=-0.0088.,0.4079,9,Savannas
2024-11-21,LC08_L1TP_071020_20241121_20241127_02_T1,4160,4109,57.94385,-157.11723,0.2404,0.1747,0.1882,0.1043,268.6296,266.7382,81.5245,-152.7052,57.84,-91.3484,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=268.66K NDSI=0.0454.,0.0726,9,Savannas
2024-11-21,LC08_L1TP_071020_20241121_20241127_02_T1,4181,4168,57.87291,-156.91791,0.0566,0.195,0.3129,0.2189,269.9253,267.7865,81.5106,-152.5166,58.2005,-90.8442,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=269.96K NDSI=-0.0023.,0.1188,9,Savannas
2024-11-21,LC08_L1TP_071020_20241121_20241127_02_T1,4183,4174,57.86615,-156.89764,0.2305,0.1937,0.2744,0.1875,269.6237,267.5645,81.511,-152.4969,58.2384,-90.7943,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=269.94K NDSI=0.0509.,0.0489,9,Savannas
2024-11-21,LC08_L1TP_071020_20241121_20241127_02_T1,4199,4105,57.81209,-157.13074,0.0658,0.1879,0.3322,0.2204,270.1148,267.957,81.4013,-152.7201,57.7832,-91.7616,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=269.84K NDSI=0.0216.,0.1515,9,Savannas
2024-11-28,LC08_L1TP_072018_20241128_20241203_02_T1,3686,4432,59.54466,-156.02439,0.1234,0.3897,0.5491,0.0987,260.9461,259.5782,83.9486,-154.5076,56.7815,-91.8491,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=257.23K NDSI=0.1732.,0.0318,7,Open Shrublands
2024-11-28,LC08_L1TP_072018_20241128_20241203_02_T1,3736,4163,59.37574,-156.93318,0.1387,0.2163,0.427,0.1333,260.5711,259.6064,83.5986,-155.3386,55.0441,-92.9473,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=256.39K NDSI=-0.0077.,0.3321,9,Savannas
2024-11-28,LC08_L1TP_072018_20241128_20241203_02_T1,3748,4339,59.3352,-156.33858,0.1456,0.2289,0.3367,0.1153,261.5676,259.6412,83.6894,-154.7969,56.1544,-92.2006,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=258.95K NDSI=0.0291.,0.3404,9,Savannas
2024-11-28,LC08_L1TP_072019_20241128_20241203_02_T1,3703,4378,59.48966,-156.20777,0.1772,0.2373,0.3878,0.1318,262.3723,260.4724,83.8565,-154.6724,56.4398,-91.6888,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=259.67K NDSI=0.0687.,0.0279,9,Savannas
2024-11-28,LC08_L1TP_072019_20241128_20241203_02_T1,3747,4298,59.34101,-156.47804,0.2275,0.2078,0.3605,0.129,262.1922,259.0822,83.6614,-154.924,55.8961,-92.3536,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=258.11K NDSI=0.0293.,0.0959,9,Savannas
2024-11-28,LC08_L1TP_072019_20241128_20241203_02_T1,3764,4112,59.28358,-157.10642,0.2733,0.2332,0.3783,0.1566,261.9948,259.8738,83.4755,-155.4948,54.6849,-92.699,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=256.62K NDSI=0.0167.,0.1088,9,Savannas
2024-11-28,LC08_L1TP_072019_20241128_20241203_02_T1,3809,4389,59.13155,-156.17061,0.0799,0.212,0.3649,0.0793,260.9956,260.1114,83.5367,-154.648,56.4144,-92.0966,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=259.33K NDSI=0.0355.,0.1229,9,Savannas
2024-11-28,LC08_L1TP_072019_20241128_20241203_02_T1,3915,3962,58.77345,-157.61318,0.0596,0.2258,0.4373,0.1883,263.0989,261.0508,82.8972,-155.9637,53.4985,-93.3292,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=258.09K NDSI=-0.0028.,0.4066,9,Savannas
2024-11-28,LC08_L1TP_072019_20241128_20241203_02_T1,3934,4231,58.70926,-156.70439,0.0692,0.2288,0.3895,0.0947,262.3677,261.2039,83.0323,-155.1391,55.2856,-92.5078,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=258.98K NDSI=0.0364.,0.2839,9,Savannas
2024-11-28,LC08_L1TP_072019_20241128_20241203_02_T1,3949,4182,58.65858,-156.86993,0.1124,0.2416,0.4566,0.1109,261.0914,260.6283,82.9487,-155.2893,54.9491,-92.6989,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=258.41K NDSI=0.0465.,0.2731,10,Grasslands
2024-11-28,LC08_L1TP_072019_20241128_20241203_02_T1,3980,4160,58.55385,-156.94426,0.1184,0.2415,0.4206,0.1204,262.6133,261.1449,82.8354,-155.3601,54.7655,-92.7997,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=259.23K NDSI=0.0183.,0.1586,10,Grasslands
2024-11-28,LC08_L1TP_072019_20241128_20241203_02_T1,3998,4086,58.49304,-157.19426,0.0701,0.2451,0.4834,0.1333,263.0544,261.1723,82.7271,-155.5826,54.2592,-92.523,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=258.87K NDSI=0.0105.,0.3341,9,Savannas
2024-11-28,LC08_L1TP_072019_20241128_20241203_02_T1,4054,4134,58.30385,-157.03209,0.0839,0.2504,0.4481,0.0955,263.1279,261.7992,82.5835,-155.4432,54.5072,-93.1668,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=259.75K NDSI=0.0554.,0.2799,9,Savannas
2024-11-28,LC08_L1TP_072019_20241128_20241203_02_T1,4105,4163,58.13155,-156.93412,0.102,0.2895,0.4842,0.0962,265.9801,262.621,82.4486,-155.3517,54.6561,-92.6482,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=260.21K NDSI=0.0978.,0.1716,10,Grasslands
2024-11-28,LC08_L1TP_072019_20241128_20241203_02_T1,4154,4020,57.96601,-157.41723,0.0963,0.2481,0.4379,0.0655,263.681,262.4301,82.1888,-155.7952,53.6037,-93.1658,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=261.03K NDSI=0.0653.,0.3398,9,Savannas
2024-11-29,LC09_L1TP_071019_20241129_20241129_02_T1,4109,4155,58.11764,-156.96034,0.6471,0.2471,0.2083,0.0374,265.043,262.6827,82.8522,-154.3754,57.6225,-91.9582,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=264.76K NDSI=0.125.,0.1268,9,Savannas
2024-11-29,LC09_L1TP_071020_20241129_20241129_02_T1,4202,4389,57.80169,-156.16993,0.64,0.1534,0.0938,0.0171,273.0897,272.2493,82.7485,-153.6574,58.9922,-91.1954,ice_free_river_snow_free_land,Landsat confirmed at 30m. ST_B10=273.92K NDSI=0.0694.,0.4607,9,Savannas
2024-11-29,LC09_L1TP_071019_20241129_20241129_02_T1,3720,4358,59.43182,-156.27453,0.2889,0.2037,0.2288,0.0585,260.2552,258.6614,84.2132,-153.726,59.0838,-90.7155,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=264.23K NDSI=0.0352.,0.0522,9,Savannas
2024-11-29,LC09_L1TP_071020_20241129_20241129_02_T1,4054,4164,58.30169,-156.93007,0.1254,0.308,0.453,0.1635,263.0306,260.5309,83.0302,-154.3404,57.7291,-91.7171,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=262.36K NDSI=0.034.,0.126,10,Grasslands
2024-11-29,LC09_L1TP_071020_20241129_20241129_02_T1,4098,4146,58.15304,-156.99088,0.2115,0.2555,0.3645,0.147,262.433,260.9172,82.8795,-154.397,57.5849,-91.5436,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=262.71K NDSI=0.0624.,0.2978,10,Grasslands
2024-11-29,LC09_L1TP_071020_20241129_20241129_02_T1,4105,4178,58.12939,-156.88277,0.4536,0.2978,0.4697,0.0996,263.2912,261.5979,82.8855,-154.2966,57.7831,-91.3143,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=263.35K NDSI=0.1015.,0.1643,9,Savannas
2024-11-29,LC09_L1TP_071020_20241129_20241129_02_T1,4107,4187,58.12264,-156.85236,0.0999,0.3288,0.5241,0.0752,262.3168,261.1549,82.8825,-154.2704,57.8341,-91.2249,ice_covered_river_snow_free_land,Landsat confirmed at 30m. ST_B10=264.33K NDSI=0.1157.,0.2043,9,Savannas
2024-11-29,LC09_L1TP_071020_20241129_20241129_02_T1,4109,4222,58.11588,-156.73412,0.3726,0.3267,0.5037,0.0616,262.9653,261.5538,82.9055,-154.1639,58.0469,-91.0923,ice_covered_river_snow_covered_land,Landsat confirmed at 30m. ST_B10=264.38K NDSI=0.135.,0.0265,9,Savannas
